"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.117075500E0,4.026626587E-2,-9.235794067E-2,9.778415680E0,9.778934736E0
3.127106500E0,6.945556641E-2,-8.876541138E-2,9.778116302E0,9.778765863E0
3.137138500E0,5.134323120E-2,-9.774673462E-2,9.776170349E0,9.776793812E0
3.147169500E0,6.706054688E-2,-7.080276489E-2,9.759704590E0,9.760191793E0
3.157200500E0,7.753875732E-2,-8.861572266E-2,9.790241089E0,9.790949167E0
3.167231500E0,7.349716187E-2,-7.274871826E-2,9.792785797E0,9.793331807E0
3.177262500E0,7.873626709E-2,-8.427474976E-2,9.778116302E0,9.778796452E0
3.187294500E0,6.691085815E-2,-8.711883545E-2,9.782457275E0,9.783074011E0
3.197326500E0,6.631210327E-2,-9.175918579E-2,9.790091400E0,9.790745971E0
3.207357500E0,5.044509888E-2,-7.110214233E-2,9.781259766E0,9.781648267E0
3.217389500E0,5.852828979E-2,-8.337661743E-2,9.773326263E0,9.773857144E0
3.227420500E0,6.541397095E-2,-9.011260986E-2,9.780211945E0,9.780845820E0
3.237452500E0,7.110214233E-2,-8.128097534E-2,9.788145447E0,9.788741155E0
3.247483500E0,7.110214233E-2,-9.415420532E-2,9.770033112E0,9.770745495E0
3.257514500E0,5.733078003E-2,-9.385482788E-2,9.774523773E0,9.775142482E0
3.267545500E0,6.646179199E-2,-8.577163696E-2,9.791139221E0,9.791740458E0
3.277576500E0,6.631210327E-2,-7.589218140E-2,9.772128754E0,9.772648428E0
3.287607500E0,5.523513794E-2,-9.265731812E-2,9.768087158E0,9.768682768E0
3.297638500E0,5.269042969E-2,-8.816665649E-2,9.781559143E0,9.782098390E0
3.307670500E0,6.122268677E-2,-8.262817383E-2,9.766889648E0,9.767431036E0
3.317701500E0,4.715194702E-2,-8.786727905E-2,9.780211945E0,9.780720303E0
3.327731500E0,4.670288086E-2,-8.756790161E-2,9.783056030E0,9.783559403E0
3.337762500E0,6.526428223E-2,-9.669891357E-2,9.787397003E0,9.788092266E0
3.347793500E0,7.379653931E-2,-9.071136475E-2,9.773775330E0,9.774474854E0
3.357824500E0,7.319778442E-2,-8.202941895E-2,9.773775330E0,9.774393635E0
3.367855500E0,6.391708374E-2,-7.589218140E-2,9.804311829E0,9.804813892E0
3.377887500E0,6.855743408E-2,-7.514373779E-2,9.778715057E0,9.779244085E0
3.387918500E0,6.661148071E-2,-7.484436035E-2,9.773176575E0,9.773690149E0
3.397950500E0,6.810836792E-2,-8.307723999E-2,9.787397003E0,9.787986549E0
3.407982500E0,5.673202515E-2,-8.352630615E-2,9.783954163E0,9.784475163E0
3.418014500E0,3.966751099E-2,-8.622070312E-2,9.773625641E0,9.774086438E0
3.428045500E0,6.765930176E-2,-8.532257080E-2,9.776320038E0,9.776926470E0
3.438076500E0,6.840774536E-2,-1.047821045E-1,9.774823151E0,9.775624100E0
3.448108500E0,6.421646118E-2,-7.574249268E-2,9.783654785E0,9.784158709E0
3.458139500E0,7.664062500E-2,-9.071136475E-2,9.767787781E0,9.768509634E0
3.468171500E0,7.005432129E-2,-9.370513916E-2,9.796827393E0,9.797525975E0
3.478202500E0,5.748046875E-2,-7.559280396E-2,9.786199493E0,9.786660248E0
3.488234500E0,5.942642212E-2,-9.026229858E-2,9.775421906E0,9.776019242E0
3.498266500E0,6.765930176E-2,-9.654922485E-2,9.782606964E0,9.783317359E0
3.508298500E0,6.286926270E-2,-6.810836792E-2,9.789492645E0,9.789931437E0
3.518329500E0,5.478607178E-2,-7.529342651E-2,9.791588287E0,9.792031036E0
3.528361500E0,6.391708374E-2,-8.337661743E-2,9.783954163E0,9.784518185E0
3.538392500E0,7.155120850E-2,-8.008346558E-2,9.786798248E0,9.787387439E0
3.548425500E0,5.239105225E-2,-7.694000244E-2,9.779164124E0,9.779607126E0
3.558456500E0,7.379653931E-2,-8.217910767E-2,9.789642334E0,9.790265388E0
3.568488500E0,6.616241455E-2,-8.352630615E-2,9.755213928E0,9.755795862E0
3.578520500E0,6.227050781E-2,-9.535171509E-2,9.781708832E0,9.782371759E0
3.588551500E0,6.017486572E-2,-8.906478882E-2,9.783505096E0,9.784095539E0
3.598583500E0,7.155120850E-2,-8.652008057E-2,9.772128754E0,9.772773694E0
3.608613500E0,5.643264771E-2,-8.741821289E-2,9.774074707E0,9.774628533E0
3.618644500E0,6.676116943E-2,-8.023315430E-2,9.783654785E0,9.784211535E0
3.628675500E0,5.822891235E-2,-8.322692871E-2,9.785750427E0,9.786277574E0
3.638705500E0,4.954696655E-2,-8.038284302E-2,9.775122528E0,9.775578589E0
3.648735500E0,4.415817261E-2,-9.774673462E-2,9.789492645E0,9.790080215E0
3.658766500E0,6.361770630E-2,-8.741821289E-2,9.779912567E0,9.780510159E0
3.668797500E0,6.047424316E-2,-7.723937988E-2,9.788444824E0,9.788936364E0
3.678828500E0,7.993377686E-2,-9.250762939E-2,9.788594513E0,9.789357977E0
3.688859500E0,6.990463257E-2,-9.175918579E-2,9.774972839E0,9.775653452E0
3.698890500E0,6.077362061E-2,-7.649093628E-2,9.787397003E0,9.787884572E0
3.708922500E0,5.927673340E-2,-8.008346558E-2,9.775870972E0,9.776378693E0
3.718953500E0,5.957611084E-2,-7.708969116E-2,9.775721283E0,9.776206766E0
3.728984500E0,6.451583862E-2,-7.978408813E-2,9.778565369E0,9.779103664E0
3.739015500E0,6.780899048E-2,-7.783813477E-2,9.788893890E0,9.789438208E0
3.749046500E0,8.262817383E-2,-8.996292114E-2,9.793683929E0,9.794445653E0
3.759076500E0,6.795867920E-2,-9.295669556E-2,9.774224396E0,9.774902653E0
3.769107500E0,5.792953491E-2,-8.622070312E-2,9.779463501E0,9.780015144E0
3.779138500E0,6.721023560E-2,-7.619155884E-2,9.792935486E0,9.793462503E0
3.789170500E0,6.376739502E-2,-8.053253174E-2,9.775122528E0,9.775662239E0
3.799201500E0,5.388793945E-2,-8.786727905E-2,9.784403229E0,9.784946148E0
3.809233500E0,6.691085815E-2,-7.888595581E-2,9.777068481E0,9.777615668E0
3.819264500E0,7.574249268E-2,-8.861572266E-2,9.763895874E0,9.764591764E0
3.829295500E0,5.643264771E-2,-8.427474976E-2,9.774673462E0,9.775199648E0
3.839327500E0,6.960525513E-2,-8.412506104E-2,9.785151672E0,9.785760837E0
3.849358500E0,6.436614990E-2,-7.364685059E-2,9.786498871E0,9.786987637E0
3.859390500E0,5.837860107E-2,-8.696914673E-2,9.772877197E0,9.773438515E0
3.869421500E0,6.825805664E-2,-8.696914673E-2,9.777966614E0,9.778591611E0
3.879452500E0,4.984634399E-2,-8.577163696E-2,9.780960388E0,9.781463467E0
3.889482500E0,4.056564331E-2,-6.780899048E-2,9.778415680E0,9.778734930E0
3.899514500E0,6.197113037E-2,-6.631210327E-2,9.775870972E0,9.776292292E0
3.909544500E0,5.553451538E-2,-8.622070312E-2,9.787397003E0,9.787934317E0
3.919575500E0,7.005432129E-2,-7.110214233E-2,9.770033112E0,9.770542980E0
3.929604708E0,8.217910767E-2,-7.723937988E-2,9.778565369E0,9.779215715E0
3.939635708E0,7.334747314E-2,-8.726852417E-2,9.781409454E0,9.782073735E0
3.949666708E0,8.442443848E-2,-7.499404907E-2,9.799072723E0,9.799723355E0
3.959697708E0,7.948471069E-2,-8.666976929E-2,9.772128754E0,9.772836326E0
3.969728708E0,7.200027466E-2,-7.409591675E-2,9.764644318E0,9.765190879E0
3.979759708E0,8.652008057E-2,-8.053253174E-2,9.770931244E0,9.771646155E0
3.989790708E0,7.364685059E-2,-8.367599487E-2,9.780810699E0,9.781445878E0
3.999821708E0,5.284011841E-2,-8.367599487E-2,9.777367859E0,9.777868684E0
4.009852708E0,6.002517700E-2,-8.876541138E-2,9.782906342E0,9.783493180E0
4.019884708E0,5.194198608E-2,-8.352630615E-2,9.780062256E0,9.780556852E0
4.029915708E0,6.721023560E-2,-8.517288208E-2,9.779463501E0,9.780065337E0
4.039946708E0,6.780899048E-2,-7.903564453E-2,9.761351166E0,9.761906641E0
4.049978708E0,6.391708374E-2,-9.729766846E-2,9.777667236E0,9.778360231E0
4.060009708E0,6.376739502E-2,-8.666976929E-2,9.785151672E0,9.785743262E0
4.070039708E0,6.765930176E-2,-6.661148071E-2,9.793534241E0,9.793994476E0
4.080069708E0,5.044509888E-2,-7.768844604E-2,9.785301361E0,9.785739774E0
4.090100708E0,6.256988525E-2,-8.098159790E-2,9.776918793E0,9.777454377E0
4.100131708E0,6.601272583E-2,-8.502319336E-2,9.763596497E0,9.764189837E0
4.110162708E0,6.750961304E-2,-8.726852417E-2,9.793384552E0,9.794006041E0
4.120194708E0,6.915618896E-2,-8.083190918E-2,9.787995758E0,9.788573815E0
4.130225708E0,3.772155762E-2,-8.247848511E-2,9.777517548E0,9.777938178E0
4.140256708E0,5.942642212E-2,-8.966354370E-2,9.765093384E0,9.765685836E0
4.150288708E0,6.735992432E-2,-8.846603394E-2,9.793683929E0,9.794315112E0
4.160320708E0,5.074447632E-2,-8.352630615E-2,9.793085175E0,9.793572835E0
4.170351708E0,6.017486572E-2,-7.454498291E-2,9.792785797E0,9.793254395E0
4.180381708E0,5.763015747E-2,-7.738906860E-2,9.780361633E0,9.780837591E0
4.190412708E0,6.421646118E-2,-7.274871826E-2,9.771529999E0,9.772011801E0
4.200442708E0,6.466552734E-2,-7.738906860E-2,9.785301361E0,9.785821040E0
4.210473708E0,5.224136353E-2,-8.966354370E-2,9.789941711E0,9.790491684E0
4.220504708E0,8.173004150E-2,-8.337661743E-2,9.786648560E0,9.787344966E0
4.230534708E0,7.738906860E-2,-7.559280396E-2,9.771829376E0,9.772428188E0
4.240565708E0,5.643264771E-2,-8.442443848E-2,9.787546692E0,9.788073476E0
4.250595708E0,5.733078003E-2,-9.744735718E-2,9.780661011E0,9.781314462E0
4.260627708E0,5.972579956E-2,-8.038284302E-2,9.778565369E0,9.779078139E0
4.270657708E0,5.343887329E-2,-7.978408813E-2,9.781858521E0,9.782329852E0
4.280688708E0,7.170089722E-2,-6.706054688E-2,9.787696381E0,9.788188728E0
4.290720708E0,6.765930176E-2,-8.502319336E-2,9.780960388E0,9.781563926E0
4.300752708E0,6.122268677E-2,-8.442443848E-2,9.785750427E0,9.786306102E0
4.310783708E0,7.873626709E-2,-8.741821289E-2,9.783056030E0,9.783763419E0
4.320814708E0,5.224136353E-2,-7.649093628E-2,9.788594513E0,9.789032769E0
4.330846708E0,7.379653931E-2,-9.310638428E-2,9.787546692E0,9.788267721E0
4.340878708E0,6.750961304E-2,-9.205856323E-2,9.784852295E0,9.785518216E0
4.350910708E0,4.505630493E-2,-9.804611206E-2,9.785151672E0,9.785746592E0
4.360943708E0,6.795867920E-2,-8.666976929E-2,9.778415680E0,9.779035905E0
4.370973708E0,6.346801758E-2,-9.460327148E-2,9.778715057E0,9.779378617E0
4.381005708E0,6.391708374E-2,-8.427474976E-2,9.776320038E0,9.776892201E0
4.391036708E0,5.822891235E-2,-8.666976929E-2,9.786498871E0,9.787055860E0
4.401068708E0,4.251159668E-2,-9.684860229E-2,9.768236847E0,9.768809446E0
4.411100708E0,3.891906738E-2,-7.918533325E-2,9.777966614E0,9.778364695E0
4.421132708E0,7.155120850E-2,-7.469467163E-2,9.773475952E0,9.774023279E0
4.431164708E0,5.763015747E-2,-8.187973022E-2,9.786648560E0,9.787160750E0
4.441196708E0,3.487747192E-2,-7.140151978E-2,9.773475952E0,9.773798995E0
4.451227708E0,6.601272583E-2,-9.729766846E-2,9.778116302E0,9.778823188E0
4.461259708E0,8.187973022E-2,-7.649093628E-2,9.795480194E0,9.796121038E0
4.471291708E0,7.110214233E-2,-7.439529419E-2,9.781858521E0,9.782399823E0
4.481323708E0,5.957611084E-2,-8.292755127E-2,9.783505096E0,9.784037932E0
4.491355708E0,7.843688965E-2,-6.795867920E-2,9.781259766E0,9.781810330E0
4.501386708E0,6.047424316E-2,-7.140151978E-2,9.775870972E0,9.776318764E0
4.511418708E0,7.753875732E-2,-6.466552734E-2,9.794881439E0,9.795401794E0
4.521450708E0,7.649093628E-2,-7.708969116E-2,9.769584045E0,9.770187619E0
4.531481708E0,5.763015747E-2,-8.696914673E-2,9.781409454E0,9.781965844E0
4.541512708E0,5.553451538E-2,-9.610015869E-2,9.781259766E0,9.781889486E0
4.551543708E0,6.406677246E-2,-9.071136475E-2,9.789043579E0,9.789673503E0
4.561574708E0,5.298980713E-2,-1.071771240E-1,9.786798248E0,9.787528534E0
4.571604708E0,5.179229736E-2,-1.053808594E-1,9.772128754E0,9.772834182E0
4.581635708E0,6.436614990E-2,-1.055305481E-1,9.771380310E0,9.772162139E0
4.591666708E0,4.939727783E-2,-1.041833496E-1,9.787995758E0,9.788674845E0
4.601697708E0,5.149291992E-2,-9.445358276E-2,9.778116302E0,9.778708065E0
4.611729708E0,7.214996338E-2,-9.385482788E-2,9.786199493E0,9.786915493E0
4.621761708E0,5.074447632E-2,-9.864486694E-2,9.794132996E0,9.794761199E0
4.631792708E0,6.077362061E-2,-7.259902954E-2,9.791139221E0,9.791596974E0
4.641824708E0,5.807922363E-2,-6.526428223E-2,9.776170349E0,9.776560710E0
4.651856708E0,7.125183105E-2,-7.364685059E-2,9.781559143E0,9.782095887E0
4.661888708E0,7.289840698E-2,-8.382568359E-2,9.782906342E0,9.783537060E0
4.671919708E0,7.514373779E-2,-7.634124756E-2,9.761051788E0,9.761639544E0
4.681950708E0,7.424560547E-2,-6.017486572E-2,9.773775330E0,9.774242560E0
4.691982708E0,6.526428223E-2,-8.187973022E-2,9.765991516E0,9.766552821E0
4.702014708E0,7.828720093E-2,-8.128097534E-2,9.786349182E0,9.786999836E0
4.712045708E0,7.155120850E-2,-7.813751221E-2,9.777667236E0,9.778241234E0
4.722076708E0,6.376739502E-2,-8.232879639E-2,9.788594513E0,9.789148423E0
4.732107708E0,7.244934082E-2,-8.517288208E-2,9.784103851E0,9.784742792E0
4.742137708E0,6.242019653E-2,-9.924362183E-2,9.768386536E0,9.769090085E0
4.752168708E0,6.062393188E-2,-9.729766846E-2,9.778565369E0,9.779237331E0
4.762198708E0,3.966751099E-2,-9.370513916E-2,9.794582062E0,9.795110613E0
4.772229708E0,5.194198608E-2,-1.010398865E-1,9.780062256E0,9.780722098E0
4.782260708E0,4.894821167E-2,-9.969268799E-2,9.784702606E0,9.785332884E0
4.792291708E0,6.212081909E-2,-9.310638428E-2,9.773326263E0,9.773967160E0
4.802322708E0,8.217910767E-2,-7.634124756E-2,9.782457275E0,9.783100313E0
4.812352708E0,5.164260864E-2,-8.202941895E-2,9.793384552E0,9.793864241E0
4.822382708E0,6.541397095E-2,-6.436614990E-2,9.786947937E0,9.787378194E0
4.832414708E0,6.780899048E-2,-6.197113037E-2,9.769134979E0,9.769566865E0
4.842444708E0,8.352630615E-2,-5.957611084E-2,9.763596497E0,9.764135523E0
4.852476708E0,7.574249268E-2,-5.448669434E-2,9.782457275E0,9.782902231E0
4.862507708E0,5.957611084E-2,-7.514373779E-2,9.776469727E0,9.776940023E0
4.872539708E0,5.508544922E-2,-7.529342651E-2,9.766290894E0,9.766736473E0
4.882570708E0,6.840774536E-2,-7.933502197E-2,9.779014435E0,9.779575501E0
4.892602708E0,6.676116943E-2,-9.071136475E-2,9.790241089E0,9.790888937E0
4.902633708E0,7.544311523E-2,-8.053253174E-2,9.781559143E0,9.782181578E0
4.912664708E0,7.349716187E-2,-7.963439941E-2,9.787696381E0,9.788296272E0
4.922695708E0,5.777984619E-2,-9.669891357E-2,9.776020660E0,9.776669635E0
4.932725708E0,4.475692749E-2,-9.220825195E-2,9.773475952E0,9.774013389E0
4.942756708E0,4.999603271E-2,-9.490264893E-2,9.772428131E0,9.773016816E0
4.952787708E0,4.355941772E-2,-9.295669556E-2,9.771080933E0,9.771620181E0
4.962817708E0,6.750961304E-2,-1.079255676E-1,9.773326263E0,9.774155295E0
4.972847708E0,6.271957397E-2,-1.019380188E-1,9.780211945E0,9.780944269E0
4.982877708E0,7.723937988E-2,-9.909393311E-2,9.790839844E0,9.791645948E0
4.992909708E0,5.748046875E-2,-9.101074219E-2,9.795180817E0,9.795772261E0
5.002940708E0,5.628295898E-2,-7.005432129E-2,9.770631866E0,9.771045105E0
5.012972708E0,6.765930176E-2,-6.975494385E-2,9.776619415E0,9.777102369E0
5.023004708E0,6.481521606E-2,-7.289840698E-2,9.782756653E0,9.783242965E0
5.033035708E0,4.984634399E-2,-6.256988525E-2,9.792636108E0,9.792962861E0
5.043067708E0,5.568420410E-2,-6.960525513E-2,9.765692139E0,9.766098943E0
5.053099708E0,7.514373779E-2,-7.903564453E-2,9.777517548E0,9.778125721E0
5.063130708E0,6.047424316E-2,-8.277786255E-2,9.782457275E0,9.782994411E0
5.073161708E0,7.439529419E-2,-8.786727905E-2,9.779613190E0,9.780290868E0
5.083192708E0,6.840774536E-2,-8.861572266E-2,9.786947937E0,9.787588175E0
5.093222708E0,7.454498291E-2,-9.505233765E-2,9.763746185E0,9.764493406E0
5.103253708E0,7.424560547E-2,-8.696914673E-2,9.786798248E0,9.787466270E0
5.113283708E0,6.451583862E-2,-8.622070312E-2,9.785001984E0,9.785594521E0
5.123314708E0,5.553451538E-2,-9.490264893E-2,9.773026886E0,9.773645436E0
5.133345708E0,5.673202515E-2,-7.783813477E-2,9.774074707E0,9.774549283E0
5.143376708E0,5.478607178E-2,-8.412506104E-2,9.776619415E0,9.777134843E0
5.153407708E0,5.852828979E-2,-9.011260986E-2,9.772877197E0,9.773467888E0
5.163438708E0,7.379653931E-2,-8.412506104E-2,9.765692139E0,9.766333289E0
5.173470708E0,7.229965210E-2,-8.532257080E-2,9.776469727E0,9.777109363E0
5.183500708E0,7.574249268E-2,-7.349716187E-2,9.794582062E0,9.795150664E0
5.193530708E0,7.304809570E-2,-7.544311523E-2,9.790540466E0,9.791103631E0
5.203560708E0,7.080276489E-2,-7.125183105E-2,9.781409454E0,9.781925208E0
5.213591708E0,8.472381592E-2,-8.412506104E-2,9.774374084E0,9.775103268E0
5.223622708E0,7.753875732E-2,-8.008346558E-2,9.760003967E0,9.760640505E0
5.233653708E0,6.032455444E-2,-6.990463257E-2,9.770931244E0,9.771367513E0
5.243684708E0,4.834945679E-2,-8.173004150E-2,9.797725525E0,9.798185696E0
5.253714708E0,5.613327026E-2,-9.340576172E-2,9.798473969E0,9.799079941E0
5.263745708E0,6.960525513E-2,-8.607101440E-2,9.789941711E0,9.790567492E0
5.273775708E0,6.316864014E-2,-8.936416626E-2,9.781708832E0,9.782320987E0
5.283807708E0,6.466552734E-2,-7.544311523E-2,9.782157898E0,9.782662543E0
5.293837708E0,6.541397095E-2,-7.125183105E-2,9.786498871E0,9.786976855E0
5.303868708E0,3.143463135E-2,-7.858657837E-2,9.771529999E0,9.771896566E0
5.313899708E0,5.598358154E-2,-8.951385498E-2,9.772877197E0,9.773447478E0
5.323930708E0,5.852828979E-2,-7.334747314E-2,9.779014435E0,9.779464644E0
5.333961708E0,5.149291992E-2,-7.858657837E-2,9.761201477E0,9.761653633E0
5.343992708E0,3.861968994E-2,-7.664062500E-2,9.782756653E0,9.783133087E0
5.354023708E0,4.565505981E-2,-7.888595581E-2,9.782157898E0,9.782582508E0
5.364053708E0,6.152206421E-2,-7.424560547E-2,9.790390778E0,9.790865587E0
5.374084708E0,7.649093628E-2,-8.173004150E-2,9.793384552E0,9.794024283E0
5.384114708E0,8.592132568E-2,-8.981323242E-2,9.773925018E0,9.774715298E0
5.394144708E0,6.855743408E-2,-9.445358276E-2,9.797575836E0,9.798270963E0
5.404175708E0,8.412506104E-2,-7.903564453E-2,9.770482178E0,9.771163986E0
5.414206708E0,6.661148071E-2,-8.666976929E-2,9.775571594E0,9.776182728E0
5.424237708E0,5.194198608E-2,-8.951385498E-2,9.787995758E0,9.788542877E0
5.434268708E0,7.125183105E-2,-7.963439941E-2,9.780062256E0,9.780646001E0
5.444299708E0,5.718109131E-2,-6.870712280E-2,9.775122528E0,9.775531228E0
5.454330708E0,5.493576050E-2,-7.544311523E-2,9.778116302E0,9.778561654E0
5.464361708E0,6.750961304E-2,-9.774673462E-2,9.760003967E0,9.760726890E0
5.474392708E0,7.349716187E-2,-6.855743408E-2,9.767488403E0,9.768005511E0
5.484423708E0,5.104385376E-2,-8.352630615E-2,9.795629883E0,9.796118972E0
5.494454708E0,6.691085815E-2,-8.352630615E-2,9.803713074E0,9.804297208E0
5.504485708E0,5.104385376E-2,-7.798782349E-2,9.771380310E0,9.771824842E0
5.514516708E0,5.388793945E-2,-6.855743408E-2,9.738448792E0,9.738839197E0
5.524548708E0,6.301895142E-2,-7.259902954E-2,9.786199493E0,9.786671678E0
5.534580708E0,4.849914551E-2,-6.885681152E-2,9.796827393E0,9.797189413E0
5.544612708E0,5.837860107E-2,-7.454498291E-2,9.770931244E0,9.771389993E0
5.554644708E0,6.271957397E-2,-7.185058594E-2,9.757608948E0,9.758075047E0
5.564675708E0,6.047424316E-2,-7.873626709E-2,9.767937469E0,9.768441992E0
5.574707708E0,6.316864014E-2,-8.891510010E-2,9.784702606E0,9.785310484E0
5.584739708E0,5.748046875E-2,-8.831634521E-2,9.781259766E0,9.781827354E0
5.594771708E0,7.005432129E-2,-8.292755127E-2,9.765841827E0,9.766445166E0
5.604802708E0,6.017486572E-2,-8.412506104E-2,9.768386536E0,9.768934105E0
5.614834708E0,6.122268677E-2,-9.595046997E-2,9.789043579E0,9.789705251E0
5.624865708E0,8.217910767E-2,-8.622070312E-2,9.783205719E0,9.783930782E0
5.634896708E0,7.349716187E-2,-8.637039185E-2,9.805659027E0,9.806314834E0
5.644928708E0,6.780899048E-2,-8.681945801E-2,9.773775330E0,9.774396138E0
5.654959708E0,7.035369873E-2,-6.586303711E-2,9.771679688E0,9.772154906E0
5.664991708E0,6.975494385E-2,-9.595046997E-2,9.779912567E0,9.780631987E0
5.675023708E0,6.212081909E-2,-6.047424316E-2,9.789792023E0,9.790175891E0
5.685054708E0,5.209167480E-2,-8.352630615E-2,9.773625641E0,9.774121360E0
5.695085708E0,4.700225830E-2,-7.619155884E-2,9.756261749E0,9.756672470E0
5.705117708E0,6.601272583E-2,-7.978408813E-2,9.772877197E0,9.773425801E0
5.715149708E0,6.436614990E-2,-7.319778442E-2,9.782008209E0,9.782493829E0
5.725181708E0,5.119354248E-2,-8.202941895E-2,9.794132996E0,9.794610290E0
5.735212708E0,8.472381592E-2,-8.801696777E-2,9.802515564E0,9.803276824E0
5.745244708E0,8.038284302E-2,-8.547225952E-2,9.787846069E0,9.788549310E0
5.755276708E0,6.586303711E-2,-8.187973022E-2,9.783654785E0,9.784219089E0
5.765307708E0,7.469467163E-2,-7.843688965E-2,9.778116302E0,9.778716177E0
5.775339708E0,6.691085815E-2,-8.592132568E-2,9.781259766E0,9.781865985E0
5.785370708E0,6.990463257E-2,-8.891510010E-2,9.766889648E0,9.767544520E0
5.795402708E0,7.095245361E-2,-7.125183105E-2,9.777218170E0,9.777735230E0
5.805434708E0,7.738906860E-2,-9.669891357E-2,9.792636108E0,9.793419306E0
5.815465708E0,4.445755005E-2,-1.053808594E-1,9.784702606E0,9.785371055E0
5.825497708E0,5.957611084E-2,-1.014889526E-1,9.768685913E0,9.769394750E0
5.835528708E0,7.559280396E-2,-9.250762939E-2,9.778565369E0,9.779295097E0
5.845560708E0,7.858657837E-2,-8.292755127E-2,9.786947937E0,9.787614763E0
5.855592708E0,7.334747314E-2,-9.295669556E-2,9.788295135E0,9.789011312E0
5.865624708E0,5.837860107E-2,-8.217910767E-2,9.767189026E0,9.767709196E0
5.875656708E0,5.807922363E-2,-8.652008057E-2,9.773625641E0,9.774181147E0
5.885688708E0,6.945556641E-2,-7.499404907E-2,9.789941711E0,9.790475315E0
5.895720708E0,5.478607178E-2,-8.906478882E-2,9.782307587E0,9.782866439E0
5.905751708E0,3.727249146E-2,-6.960525513E-2,9.779164124E0,9.779482864E0
5.915783708E0,6.481521606E-2,-8.008346558E-2,9.774074707E0,9.774617678E0
5.925819000E0,5.328918457E-2,-7.304809570E-2,9.777218170E0,9.777636264E0
5.935851000E0,6.137237549E-2,-8.217910767E-2,9.777667236E0,9.778205181E0
5.945882000E0,6.077362061E-2,-8.113128662E-2,9.785151672E0,9.785676725E0
5.955914000E0,7.065307617E-2,-9.565109253E-2,9.787097626E0,9.787820029E0
5.965945000E0,6.825805664E-2,-8.292755127E-2,9.781409454E0,9.781999134E0
5.975976000E0,8.801696777E-2,-6.586303711E-2,9.775122528E0,9.775740656E0
5.986007000E0,6.735992432E-2,-8.098159790E-2,9.768536224E0,9.769104122E0
5.996038000E0,5.029541016E-2,-8.053253174E-2,9.775421906E0,9.775883006E0
6.006070000E0,6.032455444E-2,-8.532257080E-2,9.779014435E0,9.779572706E0
6.016101000E0,5.673202515E-2,-9.101074219E-2,9.770332489E0,9.770921063E0
6.026133000E0,5.553451538E-2,-1.005908203E-1,9.800419922E0,9.801093472E0
6.036166000E0,7.035369873E-2,-9.295669556E-2,9.785750427E0,9.786444810E0
6.046199000E0,8.322692871E-2,-8.816665649E-2,9.783205719E0,9.783956982E0
6.056231000E0,8.487350464E-2,-8.786727905E-2,9.762698364E0,9.763462681E0
6.066264000E0,7.364685059E-2,-7.978408813E-2,9.766440582E0,9.767044128E0
6.076297000E0,6.271957397E-2,-7.319778442E-2,9.796378326E0,9.796852555E0
6.086329000E0,5.313949585E-2,-6.361770630E-2,9.785451050E0,9.785802127E0
6.096361000E0,3.817062378E-2,-8.217910767E-2,9.764045563E0,9.764465994E0
6.106393000E0,4.430786133E-2,-7.394622803E-2,9.790091400E0,9.790470921E0
6.116426000E0,4.400848389E-2,-7.244934082E-2,9.769883423E0,9.770251161E0
6.126457000E0,6.646179199E-2,-7.753875732E-2,9.774972839E0,9.775506301E0
6.136489000E0,4.715194702E-2,-8.756790161E-2,9.786498871E0,9.787004220E0
6.146519000E0,6.421646118E-2,-9.340576172E-2,9.798623657E0,9.799279257E0
6.156550000E0,6.960525513E-2,-9.131011963E-2,9.773475952E0,9.774150327E0
6.166582000E0,5.688171387E-2,-7.723937988E-2,9.773775330E0,9.774246040E0
6.176614000E0,5.448669434E-2,-8.337661743E-2,9.776170349E0,9.776677716E0
6.186645000E0,6.002517700E-2,-9.101074219E-2,9.777966614E0,9.778574389E0
6.196676000E0,5.807922363E-2,-9.984237671E-2,9.775571594E0,9.776253970E0
6.206708000E0,4.266128540E-2,-1.092727661E-1,9.779613190E0,9.780316695E0
6.216741000E0,6.496490479E-2,-9.759704590E-2,9.775571594E0,9.776274629E0
6.226773000E0,6.556365967E-2,-9.131011963E-2,9.775122528E0,9.775768848E0
6.236806000E0,7.200027466E-2,-9.101074219E-2,9.795330505E0,9.796017900E0
6.246837000E0,7.319778442E-2,-8.891510010E-2,9.787995758E0,9.788673290E0
6.256869000E0,8.472381592E-2,-7.619155884E-2,9.770033112E0,9.770697533E0
6.266900000E0,7.783813477E-2,-8.861572266E-2,9.766290894E0,9.767003089E0
6.276932000E0,6.047424316E-2,-7.649093628E-2,9.774673462E0,9.775159809E0
6.286963000E0,6.301895142E-2,-8.008346558E-2,9.787995758E0,9.788526228E0
6.296995000E0,4.924758911E-2,-7.738906860E-2,9.790390778E0,9.790820495E0
6.307026000E0,4.535568237E-2,-8.008346558E-2,9.766141205E0,9.766574862E0
6.317058000E0,5.852828979E-2,-7.768844604E-2,9.774374084E0,9.774858045E0
6.327090000E0,5.044509888E-2,-9.205856323E-2,9.767787781E0,9.768351837E0
6.337122000E0,5.822891235E-2,-8.307723999E-2,9.775721283E0,9.776247697E0
6.347154000E0,4.924758911E-2,-7.035369873E-2,9.783954163E0,9.784331046E0
6.357185000E0,4.430786133E-2,-7.364685059E-2,9.783804474E0,9.784181981E0
